"222";"5 ก.ค.2015 21:00";"5.7";"319.2";"33.0";"-";"-"
"222";"5 ก.ค.2015 21:30";"5.6";"317.3";"32.9";"-";"-"
"222";"5 ก.ค.2015 22:00";"5.6";"315.9";"32.9";"-";"-"
"222";"5 ก.ค.2015 22:30";"5.6";"315.1";"32.8";"-";"-"
"222";"5 ก.ค.2015 23:00";"5.6";"314.9";"32.8";"-";"-"
"222";"5 ก.ค.2015 23:30";"5.6";"314.8";"32.8";"-";"-"
"222";"6 ก.ค.2015 00:00";"5.6";"315.0";"32.8";"-";"-"
"222";"6 ก.ค.2015 00:30";"5.6";"316.0";"32.7";"-";"-"
"222";"6 ก.ค.2015 01:00";"5.6";"316.9";"32.7";"-";"-"
"222";"6 ก.ค.2015 01:30";"5.5";"318.3";"32.7";"-";"-"
"222";"6 ก.ค.2015 02:00";"5.5";"319.5";"32.7";"-";"-"
"222";"6 ก.ค.2015 02:30";"5.5";"321.2";"32.7";"-";"-"
"222";"6 ก.ค.2015 03:00";"5.6";"322.7";"32.8";"-";"-"
"222";"6 ก.ค.2015 03:30";"5.6";"325.1";"32.8";"-";"-"
"222";"6 ก.ค.2015 04:00";"5.6";"326.4";"32.7";"-";"-"
"222";"6 ก.ค.2015 04:30";"5.6";"328.6";"32.7";"-";"-"
"222";"6 ก.ค.2015 05:00";"5.6";"330.4";"32.7";"-";"-"
"222";"6 ก.ค.2015 05:30";"5.6";"331.6";"32.7";"-";"-"
"222";"6 ก.ค.2015 06:00";"5.5";"330.8";"32.7";"-";"-"
"222";"6 ก.ค.2015 06:30";"5.6";"330.8";"32.7";"-";"-"
"222";"6 ก.ค.2015 07:00";"5.6";"330.0";"32.7";"-";"-"
"222";"6 ก.ค.2015 07:30";"5.6";"328.3";"32.7";"-";"-"
"222";"6 ก.ค.2015 08:00";"5.7";"325.9";"32.8";"-";"-"
"222";"6 ก.ค.2015 08:30";"5.6";"323.8";"32.8";"-";"-"
"222";"6 ก.ค.2015 09:00";"5.6";"321.0";"32.8";"-";"-"
"222";"6 ก.ค.2015 09:30";"5.7";"320.2";"32.8";"-";"-"
"222";"6 ก.ค.2015 10:00";"5.6";"320.1";"32.9";"-";"-"
"222";"6 ก.ค.2015 10:30";"5.6";"320.0";"32.9";"-";"-"
"222";"6 ก.ค.2015 11:00";"5.6";"319.7";"32.9";"-";"-"
"222";"6 ก.ค.2015 11:30";"5.6";"320.1";"33.0";"-";"-"
