"668,722;""129"";""11 ก.ย.2015 09:00"";""7.8"";""3.1"";""212.0"";""31.2"";""101.0"";""ปกติ"""
"668,846;""129"";""11 ก.ย.2015 10:00"";""7.8"";""3.5"";""211.0"";""31.5"";""99.0"";""ปกติ"""
"668,977;""129"";""11 ก.ย.2015 11:00"";""7.8"";""3.8"";""210.0"";""32.1"";""98.0"";""ปกติ"""
"669,103;""129"";""11 ก.ย.2015 12:00"";""7.8"";""3.8"";""210.0"";""32.2"";""84.0"";""ปกติ"""
"669,230;""129"";""11 ก.ย.2015 13:00"";""7.8"";""4.2"";""210.0"";""32.6"";""86.0"";""ปกติ"""
"669,352;""129"";""11 ก.ย.2015 14:00"";""7.8"";""4.4"";""209.0"";""32.6"";""91.0"";""ปกติ"""
"669,480;""129"";""11 ก.ย.2015 15:00"";""7.8"";""4.3"";""209.0"";""32.4"";""91.0"";""ปกติ"""
"669,605;""129"";""11 ก.ย.2015 16:00"";""7.8"";""4.1"";""207.0"";""32.1"";""97.0"";""ปกติ"""
"669,727;""129"";""11 ก.ย.2015 17:00"";""7.8"";""3.9"";""207.0"";""31.9"";""98.0"";""ปกติ"""
"669,859;""129"";""11 ก.ย.2015 18:00"";""7.8"";""3.5"";""206.0"";""31.6"";""102.0"";""ปกติ"""
"669,983;""129"";""11 ก.ย.2015 19:00"";""7.7"";""3.2"";""206.0"";""31.3"";""104.0"";""ปกติ"""
"670,108;""129"";""11 ก.ย.2015 20:00"";""7.7"";""3.7"";""206.0"";""31.1"";""103.0"";""ปกติ"""
"670,237;""129"";""11 ก.ย.2015 21:00"";""7.7"";""3.1"";""199.0"";""30.6"";""106.0"";""ปกติ"""
"670,363;""129"";""11 ก.ย.2015 22:00"";""7.8"";""3.7"";""200.0"";""30.6"";""103.0"";""ปกติ"""
"670,487;""129"";""11 ก.ย.2015 23:00"";""7.8"";""3.7"";""201.0"";""30.6"";""107.0"";""ปกติ"""
"670,613;""129"";""12 ก.ย.2015 00:00"";""7.7"";""4.0"";""203.0"";""30.7"";""103.0"";""ปกติ"""
"670,740;""129"";""12 ก.ย.2015 01:00"";""7.7"";""3.8"";""204.0"";""30.7"";""101.0"";""ปกติ"""
"670,868;""129"";""12 ก.ย.2015 02:00"";""7.7"";""3.4"";""204.0"";""30.8"";""106.0"";""ปกติ"""
"670,999;""129"";""12 ก.ย.2015 03:00"";""7.7"";""3.1"";""204.0"";""30.7"";""112.0"";""ปกติ"""
"671,126;""129"";""12 ก.ย.2015 04:00"";""7.6"";""2.8"";""203.0"";""30.7"";""114.0"";""ปกติ"""
"671,253;""129"";""12 ก.ย.2015 05:00"";""7.6"";""2.7"";""203.0"";""30.7"";""118.0"";""ปกติ"""
"671,386;""129"";""12 ก.ย.2015 06:00"";""7.6"";""2.4"";""203.0"";""30.6"";""123.0"";""ปกติ"""
"671,516;""129"";""12 ก.ย.2015 07:00"";""7.6"";""1.9"";""203.0"";""30.6"";""130.0"";""วิกฤติ"""
"671,648;""129"";""12 ก.ย.2015 08:00"";""7.6"";""2.0"";""201.0"";""30.7"";""138.0"";""ปกติ"""
"671,769;""129"";""12 ก.ย.2015 09:00"";""7.6"";""2.5"";""200.0"";""31.1"";""135.0"";""ปกติ"""
"671,899;""129"";""12 ก.ย.2015 10:00"";""7.7"";""3.0"";""200.0"";""31.3"";""150.0"";""ปกติ"""
"672,025;""129"";""12 ก.ย.2015 11:00"";""7.7"";""3.3"";""199.0"";""31.4"";""150.0"";""ปกติ"""
"672,149;""129"";""12 ก.ย.2015 12:00"";""7.7"";""3.5"";""198.0"";""31.8"";""159.0"";""ปกติ"""
"672,277;""129"";""12 ก.ย.2015 13:00"";""7.7"";""3.8"";""197.0"";""32.0"";""159.0"";""ปกติ"""
"672,399;""129"";""12 ก.ย.2015 14:00"";""7.7"";""3.8"";""197.0"";""32.1"";""158.0"";""ปกติ"""
"672,527;""129"";""12 ก.ย.2015 15:00"";""7.7"";""4.0"";""197.0"";""31.9"";""167.0"";""ปกติ"""
"672,656;""129"";""12 ก.ย.2015 16:00"";""7.7"";""3.8"";""197.0"";""31.5"";""171.0"";""ปกติ"""
"672,786;""129"";""12 ก.ย.2015 17:00"";""7.7"";""3.8"";""198.0"";""31.3"";""173.0"";""ปกติ"""
"672,910;""129"";""12 ก.ย.2015 18:00"";""7.7"";""3.6"";""198.0"";""31.1"";""174.0"";""ปกติ"""
"673,037;""129"";""12 ก.ย.2015 19:00"";""7.7"";""3.6"";""198.0"";""30.9"";""171.0"";""ปกติ"""
"673,166;""129"";""12 ก.ย.2015 20:00"";""7.7"";""3.6"";""198.0"";""30.8"";""173.0"";""ปกติ"""
"673,294;""129"";""12 ก.ย.2015 21:00"";""7.7"";""3.7"";""199.0"";""30.8"";""162.0"";""ปกติ"""
"673,419;""129"";""12 ก.ย.2015 22:00"";""7.7"";""3.7"";""199.0"";""30.8"";""164.0"";""ปกติ"""
"673,546;""129"";""12 ก.ย.2015 23:00"";""7.7"";""3.7"";""200.0"";""30.8"";""166.0"";""ปกติ"""
"673,671;""129"";""13 ก.ย.2015 00:00"";""7.7"";""3.5"";""200.0"";""30.8"";""168.0"";""ปกติ"""
"673,802;""129"";""13 ก.ย.2015 01:00"";""7.7"";""3.5"";""201.0"";""30.8"";""159.0"";""ปกติ"""
"673,934;""129"";""13 ก.ย.2015 02:00"";""7.7"";""3.2"";""201.0"";""30.8"";""164.0"";""ปกติ"""
"674,059;""129"";""13 ก.ย.2015 03:00"";""7.6"";""3.2"";""201.0"";""30.7"";""174.0"";""ปกติ"""
"674,185;""129"";""13 ก.ย.2015 04:00"";""7.6"";""3.3"";""201.0"";""30.7"";""169.0"";""ปกติ"""
"674,318;""129"";""13 ก.ย.2015 05:00"";""7.7"";""3.4"";""202.0"";""30.7"";""171.0"";""ปกติ"""
"674,447;""129"";""13 ก.ย.2015 06:00"";""7.6"";""3.3"";""202.0"";""30.7"";""169.0"";""ปกติ"""
"674,569;""129"";""13 ก.ย.2015 07:00"";""7.6"";""3.2"";""203.0"";""30.7"";""176.0"";""ปกติ"""
"674,695;""129"";""13 ก.ย.2015 08:00"";""7.6"";""3.0"";""203.0"";""30.8"";""191.0"";""ปกติ"""
"674,825;""129"";""13 ก.ย.2015 09:00"";""7.7"";""3.3"";""204.0"";""31.0"";""146.0"";""ปกติ"""
"674,949;""129"";""13 ก.ย.2015 10:00"";""7.7"";""3.6"";""203.0"";""31.2"";""113.0"";""ปกติ"""
"675,080;""129"";""13 ก.ย.2015 11:00"";""7.7"";""3.8"";""204.0"";""31.6"";""109.0"";""ปกติ"""
"675,203;""129"";""13 ก.ย.2015 12:00"";""7.7"";""3.9"";""203.0"";""31.8"";""108.0"";""ปกติ"""
"675,326;""129"";""13 ก.ย.2015 13:00"";""7.7"";""4.1"";""203.0"";""32.0"";""114.0"";""ปกติ"""
"675,450;""129"";""13 ก.ย.2015 14:00"";""7.7"";""4.0"";""204.0"";""31.6"";""105.0"";""ปกติ"""
"675,577;""129"";""13 ก.ย.2015 15:00"";""7.7"";""4.1"";""204.0"";""31.2"";""107.0"";""ปกติ"""
"675,703;""129"";""13 ก.ย.2015 16:00"";""7.8"";""4.1"";""206.0"";""31.1"";""107.0"";""ปกติ"""
"675,826;""129"";""13 ก.ย.2015 17:00"";""7.7"";""4.1"";""207.0"";""30.8"";""101.0"";""ปกติ"""
"675,951;""129"";""13 ก.ย.2015 18:00"";""7.7"";""4.2"";""209.0"";""30.9"";""103.0"";""ปกติ"""
"676,076;""129"";""13 ก.ย.2015 19:00"";""7.7"";""4.1"";""212.0"";""30.9"";""101.0"";""ปกติ"""
"676,201;""129"";""13 ก.ย.2015 20:00"";""7.7"";""3.9"";""212.0"";""30.9"";""91.0"";""ปกติ"""
"676,320;""129"";""13 ก.ย.2015 21:00"";""7.7"";""3.8"";""214.0"";""30.9"";""84.0"";""ปกติ"""
"676,442;""129"";""13 ก.ย.2015 22:00"";""7.7"";""3.5"";""216.0"";""31.0"";""82.0"";""ปกติ"""
"676,570;""129"";""13 ก.ย.2015 23:00"";""7.7"";""3.3"";""216.0"";""31.0"";""80.0"";""ปกติ"""
"676,699;""129"";""14 ก.ย.2015 00:00"";""7.7"";""3.3"";""217.0"";""31.1"";""76.0"";""ปกติ"""
"676,818;""129"";""14 ก.ย.2015 01:00"";""7.7"";""3.3"";""218.0"";""31.1"";""75.0"";""ปกติ"""
"677,061;""129"";""14 ก.ย.2015 02:00"";""7.7"";""3.4"";""219.0"";""31.1"";""74.0"";""ปกติ"""
"677,062;""129"";""14 ก.ย.2015 03:00"";""7.7"";""3.2"";""220.0"";""31.1"";""74.0"";""ปกติ"""
"677,186;""129"";""14 ก.ย.2015 04:00"";""7.7"";""3.1"";""221.0"";""31.0"";""70.0"";""ปกติ"""
"677,309;""129"";""14 ก.ย.2015 05:00"";""7.7"";""2.8"";""221.0"";""30.9"";""68.0"";""ปกติ"""
"677,433;""129"";""14 ก.ย.2015 06:00"";""7.7"";""3.0"";""222.0"";""30.9"";""86.0"";""ปกติ"""
"677,560;""129"";""14 ก.ย.2015 07:00"";""7.7"";""3.1"";""222.0"";""30.9"";""72.0"";""ปกติ"""
"677,682;""129"";""14 ก.ย.2015 08:00"";""7.7"";""2.9"";""222.0"";""30.9"";""75.0"";""ปกติ"""
"677,806;""129"";""14 ก.ย.2015 09:00"";""7.7"";""3.2"";""222.0"";""31.0"";""74.0"";""ปกติ"""
"677,927;""129"";""14 ก.ย.2015 10:00"";""7.8"";""3.7"";""223.0"";""31.2"";""81.0"";""ปกติ"""
"678,046;""129"";""14 ก.ย.2015 11:00"";""7.7"";""3.4"";""222.0"";""31.3"";""87.0"";""ปกติ"""
"678,166;""129"";""14 ก.ย.2015 12:00"";""7.8"";""3.3"";""220.0"";""31.1"";""90.0"";""ปกติ"""
"678,291;""129"";""14 ก.ย.2015 13:00"";""7.8"";""3.8"";""220.0"";""31.3"";""93.0"";""ปกติ"""
"678,417;""129"";""14 ก.ย.2015 14:00"";""7.8"";""3.9"";""220.0"";""31.4"";""91.0"";""ปกติ"""
"678,540;""129"";""14 ก.ย.2015 15:00"";""7.8"";""4.1"";""219.0"";""31.5"";""93.0"";""ปกติ"""
"678,657;""129"";""14 ก.ย.2015 16:00"";""7.8"";""4.2"";""218.0"";""31.7"";""92.0"";""ปกติ"""
"678,782;""129"";""14 ก.ย.2015 17:00"";""7.8"";""4.2"";""218.0"";""31.6"";""95.0"";""ปกติ"""
"678,901;""129"";""14 ก.ย.2015 18:00"";""7.8"";""4.1"";""217.0"";""31.4"";""95.0"";""ปกติ"""
"679,027;""129"";""14 ก.ย.2015 19:00"";""7.8"";""3.8"";""217.0"";""31.3"";""91.0"";""ปกติ"""
"679,149;""129"";""14 ก.ย.2015 20:00"";""7.8"";""4.1"";""217.0"";""31.3"";""87.0"";""ปกติ"""
"679,271;""129"";""14 ก.ย.2015 21:00"";""7.8"";""3.7"";""217.0"";""31.3"";""83.0"";""ปกติ"""
"679,390;""129"";""14 ก.ย.2015 22:00"";""7.8"";""4.2"";""217.0"";""31.3"";""82.0"";""ปกติ"""
"679,514;""129"";""14 ก.ย.2015 23:00"";""7.8"";""4.1"";""217.0"";""31.2"";""78.0"";""ปกติ"""
"679,632;""129"";""15 ก.ย.2015 00:00"";""7.8"";""4.1"";""217.0"";""31.2"";""81.0"";""ปกติ"""
"679,753;""129"";""15 ก.ย.2015 01:00"";""7.8"";""4.3"";""217.0"";""31.1"";""78.0"";""ปกติ"""
"679,880;""129"";""15 ก.ย.2015 02:00"";""7.8"";""4.3"";""217.0"";""31.1"";""77.0"";""ปกติ"""
"679,998;""129"";""15 ก.ย.2015 03:00"";""7.8"";""4.2"";""217.0"";""31.0"";""78.0"";""ปกติ"""
"680,120;""129"";""15 ก.ย.2015 04:00"";""7.8"";""4.3"";""217.0"";""30.9"";""76.0"";""ปกติ"""
"680,245;""129"";""15 ก.ย.2015 05:00"";""7.8"";""4.3"";""217.0"";""30.9"";""78.0"";""ปกติ"""
"680,371;""129"";""15 ก.ย.2015 06:00"";""7.8"";""4.3"";""217.0"";""30.8"";""84.0"";""ปกติ"""
"680,490;""129"";""15 ก.ย.2015 07:00"";""7.8"";""4.2"";""217.0"";""30.8"";""82.0"";""ปกติ"""
"680,609;""129"";""15 ก.ย.2015 08:00"";""7.8"";""4.1"";""217.0"";""30.9"";""87.0"";""ปกติ"""
"680,733;""129"";""15 ก.ย.2015 09:00"";""7.8"";""4.1"";""217.0"";""31.1"";""96.0"";""ปกติ"""
"680,849;""129"";""15 ก.ย.2015 10:00"";""7.8"";""4.2"";""217.0"";""31.2"";""94.0"";""ปกติ"""
"680,971;""129"";""15 ก.ย.2015 11:00"";""7.8"";""4.1"";""217.0"";""31.3"";""100.0"";""ปกติ"""
"681,091;""129"";""15 ก.ย.2015 12:00"";""7.7"";""4.3"";""216.0"";""31.3"";""102.0"";""ปกติ"""
"681,213;""129"";""15 ก.ย.2015 13:00"";""7.7"";""4.2"";""216.0"";""31.4"";""100.0"";""ปกติ"""
"681,330;""129"";""15 ก.ย.2015 14:00"";""7.8"";""4.3"";""215.0"";""31.3"";""96.0"";""ปกติ"""
"681,450;""129"";""15 ก.ย.2015 15:00"";""7.8"";""4.3"";""215.0"";""31.3"";""116.0"";""ปกติ"""
"681,567;""129"";""15 ก.ย.2015 16:00"";""7.8"";""4.2"";""215.0"";""31.1"";""97.0"";""ปกติ"""
"681,683;""129"";""15 ก.ย.2015 17:00"";""7.8"";""4.2"";""214.0"";""31.0"";""101.0"";""ปกติ"""
"681,802;""129"";""15 ก.ย.2015 18:00"";""7.8"";""4.1"";""211.0"";""30.7"";""107.0"";""ปกติ"""
"681,917;""129"";""15 ก.ย.2015 19:00"";""7.7"";""4.4"";""211.0"";""30.6"";""108.0"";""ปกติ"""
"682,029;""129"";""15 ก.ย.2015 20:00"";""7.7"";""4.2"";""212.0"";""30.6"";""100.0"";""ปกติ"""
"682,145;""129"";""15 ก.ย.2015 21:00"";""7.7"";""4.1"";""212.0"";""30.6"";""93.0"";""ปกติ"""
"682,261;""129"";""15 ก.ย.2015 22:00"";""7.8"";""4.0"";""211.0"";""30.5"";""93.0"";""ปกติ"""
"682,376;""129"";""15 ก.ย.2015 23:00"";""7.7"";""3.8"";""210.0"";""30.5"";""94.0"";""ปกติ"""
"682,494;""129"";""16 ก.ย.2015 00:00"";""7.7"";""4.0"";""209.0"";""30.5"";""97.0"";""ปกติ"""
"682,610;""129"";""16 ก.ย.2015 01:00"";""7.7"";""4.1"";""208.0"";""30.5"";""90.0"";""ปกติ"""
"682,727;""129"";""16 ก.ย.2015 02:00"";""7.7"";""3.9"";""207.0"";""30.4"";""92.0"";""ปกติ"""
"682,846;""129"";""16 ก.ย.2015 03:00"";""7.7"";""4.1"";""206.0"";""30.4"";""92.0"";""ปกติ"""
"682,963;""129"";""16 ก.ย.2015 04:00"";""7.7"";""4.1"";""206.0"";""30.4"";""100.0"";""ปกติ"""
"683,074;""129"";""16 ก.ย.2015 05:00"";""7.7"";""4.3"";""206.0"";""30.3"";""99.0"";""ปกติ"""
"683,192;""129"";""16 ก.ย.2015 06:00"";""7.7"";""4.3"";""206.0"";""30.2"";""98.0"";""ปกติ"""
"683,434;""129"";""16 ก.ย.2015 07:00"";""7.7"";""4.3"";""205.0"";""30.2"";""110.0"";""ปกติ"""
"683,435;""129"";""16 ก.ย.2015 08:00"";""7.7"";""4.2"";""205.0"";""30.3"";""112.0"";""ปกติ"""
"683,549;""129"";""16 ก.ย.2015 09:00"";""7.7"";""4.2"";""205.0"";""30.4"";""117.0"";""ปกติ"""
"683,686;""129"";""16 ก.ย.2015 10:00"";""7.7"";""4.2"";""204.0"";""30.5"";""121.0"";""ปกติ"""
"683,811;""129"";""16 ก.ย.2015 11:00"";""7.7"";""4.3"";""203.0"";""30.7"";""122.0"";""ปกติ"""
"683,925;""129"";""16 ก.ย.2015 12:00"";""7.7"";""4.4"";""203.0"";""30.9"";""127.0"";""ปกติ"""
"684,047;""129"";""16 ก.ย.2015 13:00"";""7.7"";""4.3"";""203.0"";""31.0"";""129.0"";""ปกติ"""
"684,165;""129"";""16 ก.ย.2015 14:00"";""7.6"";""4.5"";""204.0"";""30.9"";""128.0"";""ปกติ"""
"684,282;""129"";""16 ก.ย.2015 15:00"";""7.7"";""4.5"";""203.0"";""31.1"";""131.0"";""ปกติ"""
"684,401;""129"";""16 ก.ย.2015 16:00"";""7.7"";""4.5"";""202.0"";""31.1"";""141.0"";""ปกติ"""
"684,519;""129"";""16 ก.ย.2015 17:00"";""7.6"";""4.4"";""203.0"";""30.9"";""133.0"";""ปกติ"""
"684,637;""129"";""16 ก.ย.2015 18:00"";""7.6"";""4.5"";""202.0"";""30.8"";""138.0"";""ปกติ"""
"684,752;""129"";""16 ก.ย.2015 19:00"";""7.6"";""4.4"";""202.0"";""30.7"";""133.0"";""ปกติ"""
"684,871;""129"";""16 ก.ย.2015 20:00"";""7.6"";""4.4"";""201.0"";""30.7"";""128.0"";""ปกติ"""
"684,989;""129"";""16 ก.ย.2015 21:00"";""7.6"";""4.5"";""201.0"";""30.8"";""123.0"";""ปกติ"""
"685,107;""129"";""16 ก.ย.2015 22:00"";""7.6"";""4.3"";""199.0"";""30.6"";""117.0"";""ปกติ"""
"685,228;""129"";""16 ก.ย.2015 23:00"";""7.6"";""4.3"";""199.0"";""30.6"";""121.0"";""ปกติ"""
"685,349;""129"";""17 ก.ย.2015 00:00"";""7.6"";""4.1"";""198.0"";""30.6"";""119.0"";""ปกติ"""
"685,461;""129"";""17 ก.ย.2015 01:00"";""7.6"";""4.1"";""197.0"";""30.7"";""137.0"";""ปกติ"""
"685,585;""129"";""17 ก.ย.2015 02:00"";""7.6"";""4.1"";""197.0"";""30.6"";""119.0"";""ปกติ"""
"685,703;""129"";""17 ก.ย.2015 03:00"";""7.6"";""3.9"";""195.0"";""30.6"";""131.0"";""ปกติ"""
"685,822;""129"";""17 ก.ย.2015 04:00"";""7.5"";""4.0"";""194.0"";""30.6"";""132.0"";""ปกติ"""
"685,940;""129"";""17 ก.ย.2015 05:00"";""7.6"";""3.9"";""193.0"";""30.5"";""150.0"";""ปกติ"""
"686,052;""129"";""17 ก.ย.2015 06:00"";""7.6"";""3.9"";""190.0"";""30.5"";""151.0"";""ปกติ"""
"686,169;""129"";""17 ก.ย.2015 07:00"";""7.6"";""3.8"";""189.0"";""30.4"";""149.0"";""ปกติ"""
"686,285;""129"";""17 ก.ย.2015 08:00"";""7.6"";""3.8"";""188.0"";""30.5"";""180.0"";""ปกติ"""
"686,404;""129"";""17 ก.ย.2015 09:00"";""7.6"";""4.1"";""187.0"";""30.6"";""202.0"";""ปกติ"""
"686,523;""129"";""17 ก.ย.2015 10:00"";""7.6"";""4.1"";""187.0"";""30.8"";""199.0"";""ปกติ"""
"686,644;""129"";""17 ก.ย.2015 11:00"";""7.6"";""4.1"";""187.0"";""30.8"";""211.0"";""ปกติ"""
"686,763;""129"";""17 ก.ย.2015 12:00"";""7.6"";""4.2"";""187.0"";""31.0"";""205.0"";""ปกติ"""
"686,878;""129"";""17 ก.ย.2015 13:00"";""7.6"";""4.2"";""188.0"";""31.0"";""231.0"";""ปกติ"""
"687,002;""129"";""17 ก.ย.2015 14:00"";""7.6"";""4.2"";""188.0"";""31.1"";""218.0"";""ปกติ"""
"687,116;""129"";""17 ก.ย.2015 15:00"";""7.6"";""4.2"";""189.0"";""31.3"";""215.0"";""ปกติ"""
"687,233;""129"";""17 ก.ย.2015 16:00"";""7.6"";""4.2"";""189.0"";""31.2"";""221.0"";""ปกติ"""
"687,350;""129"";""17 ก.ย.2015 17:00"";""7.6"";""4.2"";""190.0"";""30.9"";""226.0"";""ปกติ"""
"687,698;""129"";""17 ก.ย.2015 18:00"";""7.6"";""4.5"";""190.0"";""30.7"";""193.0"";""ปกติ"""
"687,699;""129"";""17 ก.ย.2015 19:00"";""7.6"";""4.5"";""190.0"";""30.7"";""193.0"";""ปกติ"""
"687,700;""129"";""17 ก.ย.2015 20:00"";""7.5"";""3.2"";""193.0"";""30.5"";""246.0"";""ปกติ"""
"687,820;""129"";""17 ก.ย.2015 21:00"";""7.5"";""4.1"";""192.0"";""30.7"";""228.0"";""ปกติ"""
"687,939;""129"";""17 ก.ย.2015 22:00"";""7.5"";""4.1"";""192.0"";""30.6"";""226.0"";""ปกติ"""
"688,057;""129"";""17 ก.ย.2015 23:00"";""7.5"";""3.8"";""193.0"";""30.6"";""229.0"";""ปกติ"""
"688,177;""129"";""18 ก.ย.2015 00:00"";""7.5"";""3.7"";""192.0"";""30.4"";""215.0"";""ปกติ"""
"688,295;""129"";""18 ก.ย.2015 01:00"";""7.5"";""4.0"";""193.0"";""30.4"";""214.0"";""ปกติ"""
"688,417;""129"";""18 ก.ย.2015 02:00"";""7.5"";""3.8"";""195.0"";""30.3"";""215.0"";""ปกติ"""
"688,535;""129"";""18 ก.ย.2015 03:00"";""7.5"";""3.8"";""196.0"";""30.2"";""245.0"";""ปกติ"""
"688,657;""129"";""18 ก.ย.2015 04:00"";""7.5"";""3.8"";""197.0"";""30.2"";""206.0"";""ปกติ"""
"688,777;""129"";""18 ก.ย.2015 05:00"";""7.5"";""3.7"";""198.0"";""30.1"";""198.0"";""ปกติ"""
"688,894;""129"";""18 ก.ย.2015 06:00"";""7.5"";""3.7"";""198.0"";""30.1"";""209.0"";""ปกติ"""
"689,016;""129"";""18 ก.ย.2015 07:00"";""7.5"";""3.8"";""198.0"";""30.0"";""215.0"";""ปกติ"""
"689,132;""129"";""18 ก.ย.2015 08:00"";""7.5"";""3.8"";""197.0"";""30.0"";""193.0"";""ปกติ"""
"689,256;""129"";""18 ก.ย.2015 09:00"";""7.5"";""4.0"";""197.0"";""30.1"";""223.0"";""ปกติ"""
"689,376;""129"";""18 ก.ย.2015 10:00"";""7.6"";""4.2"";""196.0"";""30.2"";""216.0"";""ปกติ"""
"689,493;""129"";""18 ก.ย.2015 11:00"";""7.6"";""4.2"";""196.0"";""30.3"";""219.0"";""ปกติ"""
"689,614;""129"";""18 ก.ย.2015 12:00"";""7.6"";""4.2"";""194.0"";""30.5"";""237.0"";""ปกติ"""
"689,736;""129"";""18 ก.ย.2015 13:00"";""7.6"";""4.4"";""194.0"";""30.6"";""230.0"";""ปกติ"""
"689,855;""129"";""18 ก.ย.2015 14:00"";""7.6"";""4.4"";""194.0"";""30.7"";""249.0"";""ปกติ"""
"689,977;""129"";""18 ก.ย.2015 15:00"";""7.6"";""4.4"";""193.0"";""30.7"";""227.0"";""ปกติ"""
"690,095;""129"";""18 ก.ย.2015 16:00"";""7.6"";""4.5"";""193.0"";""30.6"";""238.0"";""ปกติ"""
"690,214;""129"";""18 ก.ย.2015 17:00"";""7.6"";""4.5"";""192.0"";""30.5"";""218.0"";""ปกติ"""
"690,339;""129"";""18 ก.ย.2015 18:00"";""7.6"";""4.4"";""193.0"";""30.3"";""224.0"";""ปกติ"""
"690,463;""129"";""18 ก.ย.2015 19:00"";""7.6"";""4.4"";""192.0"";""30.2"";""226.0"";""ปกติ"""
"690,583;""129"";""18 ก.ย.2015 20:00"";""7.6"";""4.5"";""193.0"";""30.2"";""215.0"";""ปกติ"""
"690,702;""129"";""18 ก.ย.2015 21:00"";""7.6"";""4.5"";""194.0"";""30.2"";""234.0"";""ปกติ"""
"690,829;""129"";""18 ก.ย.2015 22:00"";""7.6"";""4.2"";""196.0"";""30.1"";""214.0"";""ปกติ"""
"690,952;""129"";""18 ก.ย.2015 23:00"";""7.6"";""4.2"";""197.0"";""30.1"";""208.0"";""ปกติ"""
"691,069;""129"";""19 ก.ย.2015 00:00"";""7.6"";""4.1"";""197.0"";""30.0"";""222.0"";""ปกติ"""
"691,191;""129"";""19 ก.ย.2015 01:00"";""7.6"";""4.0"";""198.0"";""30.0"";""268.0"";""ปกติ"""
"691,306;""129"";""19 ก.ย.2015 02:00"";""7.6"";""4.0"";""198.0"";""29.9"";""230.0"";""ปกติ"""
"691,439;""129"";""19 ก.ย.2015 03:00"";""7.6"";""4.1"";""199.0"";""29.8"";""218.0"";""ปกติ"""
"691,561;""129"";""19 ก.ย.2015 04:00"";""7.6"";""4.0"";""199.0"";""29.7"";""225.0"";""ปกติ"""
"691,683;""129"";""19 ก.ย.2015 05:00"";""7.6"";""4.1"";""200.0"";""29.6"";""220.0"";""ปกติ"""
"691,810;""129"";""19 ก.ย.2015 06:00"";""7.6"";""4.0"";""201.0"";""29.6"";""230.0"";""ปกติ"""
"691,934;""129"";""19 ก.ย.2015 07:00"";""7.6"";""4.1"";""201.0"";""29.6"";""251.0"";""ปกติ"""
"692,058;""129"";""19 ก.ย.2015 08:00"";""7.6"";""4.2"";""202.0"";""29.6"";""279.0"";""ปกติ"""
"692,179;""129"";""19 ก.ย.2015 09:00"";""7.6"";""4.2"";""202.0"";""29.8"";""271.0"";""ปกติ"""
"692,450;""129"";""19 ก.ย.2015 10:00"";""7.6"";""4.2"";""202.0"";""30.0"";""261.0"";""ปกติ"""
"692,451;""129"";""19 ก.ย.2015 11:00"";""7.7"";""4.2"";""201.0"";""30.2"";""251.0"";""ปกติ"""
"692,452;""129"";""19 ก.ย.2015 12:00"";""7.7"";""4.2"";""201.0"";""30.4"";""258.0"";""ปกติ"""
"692,636;""129"";""19 ก.ย.2015 13:00"";""7.7"";""4.3"";""201.0"";""30.5"";""272.0"";""ปกติ"""
"692,757;""129"";""19 ก.ย.2015 14:00"";""7.7"";""4.3"";""201.0"";""30.6"";""263.0"";""ปกติ"""
"692,873;""129"";""19 ก.ย.2015 15:00"";""7.7"";""4.2"";""201.0"";""30.8"";""264.0"";""ปกติ"""
"692,998;""129"";""19 ก.ย.2015 16:00"";""7.7"";""4.2"";""201.0"";""30.7"";""274.0"";""ปกติ"""
"693,116;""129"";""19 ก.ย.2015 17:00"";""7.7"";""4.2"";""201.0"";""30.5"";""278.0"";""ปกติ"""
"693,236;""129"";""19 ก.ย.2015 18:00"";""7.7"";""4.2"";""200.0"";""30.4"";""260.0"";""ปกติ"""
"693,353;""129"";""19 ก.ย.2015 19:00"";""7.7"";""4.2"";""200.0"";""30.3"";""252.0"";""ปกติ"""
"693,465;""129"";""19 ก.ย.2015 20:00"";""7.7"";""4.2"";""200.0"";""30.3"";""267.0"";""ปกติ"""
"693,579;""129"";""19 ก.ย.2015 21:00"";""7.6"";""4.2"";""200.0"";""30.3"";""263.0"";""ปกติ"""
"693,697;""129"";""19 ก.ย.2015 22:00"";""7.7"";""4.1"";""195.0"";""30.3"";""264.0"";""ปกติ"""
"693,817;""129"";""19 ก.ย.2015 23:00"";""7.6"";""4.1"";""193.0"";""30.3"";""279.0"";""ปกติ"""
"693,922;""129"";""20 ก.ย.2015 00:00"";""7.6"";""4.1"";""193.0"";""30.3"";""273.0"";""ปกติ"""
"694,056;""129"";""20 ก.ย.2015 01:00"";""7.6"";""4.1"";""193.0"";""30.3"";""289.0"";""ปกติ"""
"694,176;""129"";""20 ก.ย.2015 02:00"";""7.6"";""4.0"";""199.0"";""30.2"";""293.0"";""ปกติ"""
"694,296;""129"";""20 ก.ย.2015 03:00"";""7.6"";""4.0"";""196.0"";""30.3"";""293.0"";""ปกติ"""
"694,413;""129"";""20 ก.ย.2015 04:00"";""7.6"";""4.0"";""195.0"";""30.3"";""363.0"";""ปกติ"""
"694,538;""129"";""20 ก.ย.2015 05:00"";""7.6"";""4.1"";""193.0"";""30.2"";""324.0"";""ปกติ"""
