หมายเลข,วันที่-เวลา,DO,EC,T,Tb,สถานะ
111,27 ส.ค.2015 01:00,5.1,679.9,26.6,-,ปกติ
111,27 ส.ค.2015 01:30,4.7,679.7,26.5,-,ปกติ
111,27 ส.ค.2015 02:00,4.1,679.9,26.5,-,ปกติ
111,27 ส.ค.2015 02:30,F,F,F,-,-
111,27 ส.ค.2015 03:00,5.1,679.5,26.4,-,ปกติ
111,27 ส.ค.2015 03:30,4.4,680.1,26.3,-,ปกติ
111,27 ส.ค.2015 04:00,4.4,679.6,26.3,-,ปกติ
111,27 ส.ค.2015 04:30,3.8,679.9,26.2,-,ปกติ
111,27 ส.ค.2015 05:00,5.1,679.4,26.2,-,ปกติ
111,27 ส.ค.2015 05:30,4.8,679.5,26.1,-,ปกติ
111,27 ส.ค.2015 06:00,3.3,679.6,26.1,-,ปกติ
111,27 ส.ค.2015 06:30,4.2,679.5,26.0,-,ปกติ
111,27 ส.ค.2015 07:00,4.8,679.3,26.0,-,ปกติ
111,27 ส.ค.2015 07:30,5.8,678.9,26.0,-,ปกติ
111,27 ส.ค.2015 08:00,5.8,678.2,26.1,-,ปกติ
111,27 ส.ค.2015 08:30,5.9,676.9,26.4,-,ปกติ
111,27 ส.ค.2015 09:00,6.4,675.6,26.8,-,ปกติ
111,27 ส.ค.2015 09:30,6.5,675.0,27.1,-,ปกติ
111,27 ส.ค.2015 10:00,6.3,674.6,27.5,-,ปกติ
111,27 ส.ค.2015 10:30,6.5,674.9,27.8,-,ปกติ
111,27 ส.ค.2015 11:00,6.5,675.8,28.0,-,ปกติ
111,27 ส.ค.2015 11:30,F,F,F,-,-
111,27 ส.ค.2015 12:00,6.0,677.8,28.2,-,ปกติ
111,27 ส.ค.2015 12:30,6.0,678.5,28.4,-,ปกติ
111,27 ส.ค.2015 13:00,6.0,679.3,28.5,-,ปกติ
111,27 ส.ค.2015 13:30,6.0,678.7,28.8,-,ปกติ
111,27 ส.ค.2015 14:00,6.1,678.5,29.0,-,ปกติ
111,27 ส.ค.2015 14:30,6.1,678.0,29.4,-,ปกติ
111,27 ส.ค.2015 15:00,6.0,677.8,29.7,-,ปกติ
111,27 ส.ค.2015 15:30,5.9,677.8,30.1,-,ปกติ
111,27 ส.ค.2015 16:00,5.9,677.3,30.5,-,ปกติ
111,27 ส.ค.2015 16:30,6.0,685.3,29.6,-,ปกติ
111,27 ส.ค.2015 17:00,6.0,687.9,29.0,-,ปกติ
111,27 ส.ค.2015 17:30,6.0,687.6,28.7,-,ปกติ
111,27 ส.ค.2015 18:00,6.0,687.2,28.5,-,ปกติ
111,27 ส.ค.2015 18:30,5.8,686.8,28.3,-,ปกติ
111,27 ส.ค.2015 19:00,6.0,686.0,28.1,-,ปกติ
111,27 ส.ค.2015 19:30,5.8,685.9,27.9,-,ปกติ
111,27 ส.ค.2015 20:00,5.9,685.4,27.8,-,ปกติ
111,27 ส.ค.2015 20:30,5.8,685.0,27.6,-,ปกติ
111,27 ส.ค.2015 21:00,5.3,684.7,27.4,-,ปกติ
111,27 ส.ค.2015 21:30,5.7,684.2,27.3,-,ปกติ
111,27 ส.ค.2015 22:00,5.5,683.6,27.2,-,ปกติ
111,27 ส.ค.2015 22:30,5.6,683.2,27.2,-,ปกติ
111,27 ส.ค.2015 23:00,5.4,683.1,27.1,-,ปกติ
111,27 ส.ค.2015 23:30,5.3,682.8,27.0,-,ปกติ
111,28 ส.ค.2015 00:00,5.3,682.6,26.8,-,ปกติ
111,28 ส.ค.2015 00:30,5.3,682.4,26.8,-,ปกติ
111,28 ส.ค.2015 01:00,5.4,682.4,26.7,-,ปกติ
111,28 ส.ค.2015 01:30,5.4,682.5,26.6,-,ปกติ
111,28 ส.ค.2015 02:00,5.5,682.1,26.5,-,ปกติ
111,28 ส.ค.2015 02:30,5.1,681.9,26.4,-,ปกติ
111,28 ส.ค.2015 03:00,4.8,681.6,26.4,-,ปกติ
111,28 ส.ค.2015 03:30,4.9,681.6,26.3,-,ปกติ
111,28 ส.ค.2015 04:00,5.0,681.8,26.2,-,ปกติ
111,28 ส.ค.2015 04:30,F,F,F,-,-
111,28 ส.ค.2015 05:00,4.2,681.8,26.1,-,ปกติ
111,28 ส.ค.2015 05:30,4.0,682.0,26.0,-,ปกติ
111,28 ส.ค.2015 06:00,3.8,681.8,26.0,-,ปกติ
111,28 ส.ค.2015 06:30,4.0,681.7,25.9,-,ปกติ
111,28 ส.ค.2015 07:00,4.5,681.4,25.8,-,ปกติ
111,28 ส.ค.2015 07:30,5.8,680.9,25.8,-,ปกติ
111,28 ส.ค.2015 08:00,6.1,681.0,25.8,-,ปกติ
111,28 ส.ค.2015 08:30,6.3,681.1,25.8,-,ปกติ
111,28 ส.ค.2015 09:00,6.5,680.9,25.9,-,ปกติ
111,28 ส.ค.2015 09:30,6.4,680.5,26.0,-,ปกติ
111,28 ส.ค.2015 10:00,6.3,680.3,26.1,-,ปกติ
111,28 ส.ค.2015 10:30,6.2,679.6,26.4,-,ปกติ
111,28 ส.ค.2015 11:00,6.2,678.6,26.7,-,ปกติ
111,28 ส.ค.2015 11:30,6.3,677.6,27.1,-,ปกติ
111,28 ส.ค.2015 12:00,6.3,676.6,27.5,-,ปกติ
111,28 ส.ค.2015 12:30,6.3,676.2,27.9,-,ปกติ
111,28 ส.ค.2015 13:00,6.3,676.9,28.1,-,ปกติ
111,28 ส.ค.2015 14:00,6.3,677.4,28.7,-,ปกติ
111,28 ส.ค.2015 14:30,6.3,678.0,29.0,-,ปกติ
111,28 ส.ค.2015 15:00,6.2,678.6,29.3,-,ปกติ
111,28 ส.ค.2015 15:30,6.0,680.3,29.3,-,ปกติ
111,28 ส.ค.2015 16:00,6.0,680.5,29.5,-,ปกติ
111,28 ส.ค.2015 16:30,6.1,681.5,29.6,-,ปกติ
111,28 ส.ค.2015 17:00,6.0,687.6,28.8,-,ปกติ
111,28 ส.ค.2015 17:30,6.0,687.9,28.6,-,ปกติ
111,28 ส.ค.2015 18:00,6.0,687.7,28.3,-,ปกติ
111,28 ส.ค.2015 18:30,5.9,687.5,28.1,-,ปกติ
111,28 ส.ค.2015 19:00,5.8,687.1,28.0,-,ปกติ
111,28 ส.ค.2015 19:30,6.0,686.4,27.9,-,ปกติ
111,28 ส.ค.2015 20:00,5.7,686.1,27.8,-,ปกติ
111,28 ส.ค.2015 20:30,5.7,685.7,27.6,-,ปกติ
111,28 ส.ค.2015 21:00,5.2,685.4,27.5,-,ปกติ
111,28 ส.ค.2015 21:30,5.5,685.2,27.4,-,ปกติ
111,28 ส.ค.2015 22:00,5.3,685.1,27.2,-,ปกติ
111,28 ส.ค.2015 22:30,5.5,685.0,27.2,-,ปกติ
111,28 ส.ค.2015 23:00,4.6,684.7,27.0,-,ปกติ
111,28 ส.ค.2015 23:30,4.3,684.7,26.9,-,ปกติ
111,29 ส.ค.2015 00:00,5.5,684.4,26.8,-,ปกติ
111,29 ส.ค.2015 00:30,4.8,684.5,26.7,-,ปกติ
111,29 ส.ค.2015 01:00,6.2,684.3,26.6,-,ปกติ
111,29 ส.ค.2015 01:30,5.2,684.0,26.5,-,ปกติ
111,29 ส.ค.2015 02:00,4.4,684.1,26.4,-,ปกติ
111,29 ส.ค.2015 02:30,6.3,684.6,26.2,-,ปกติ
111,29 ส.ค.2015 03:00,6.3,684.4,26.0,-,ปกติ
111,29 ส.ค.2015 03:30,6.3,684.6,25.9,-,ปกติ
111,29 ส.ค.2015 04:00,6.3,684.4,25.7,-,ปกติ
111,29 ส.ค.2015 04:30,6.3,684.1,25.6,-,ปกติ
111,29 ส.ค.2015 05:00,6.3,683.9,25.6,-,ปกติ
111,29 ส.ค.2015 05:30,6.3,683.6,25.5,-,ปกติ
111,29 ส.ค.2015 06:00,6.0,682.9,25.5,-,ปกติ
111,29 ส.ค.2015 06:30,5.2,682.7,25.4,-,ปกติ
111,29 ส.ค.2015 07:00,5.2,682.6,25.4,-,ปกติ
111,29 ส.ค.2015 07:30,6.3,682.3,25.4,-,ปกติ
111,29 ส.ค.2015 08:00,6.3,681.5,25.5,-,ปกติ
111,29 ส.ค.2015 08:30,6.3,680.4,25.8,-,ปกติ
111,29 ส.ค.2015 09:00,6.3,679.2,26.1,-,ปกติ
111,29 ส.ค.2015 09:30,6.3,678.8,26.4,-,ปกติ
111,29 ส.ค.2015 10:00,6.3,678.9,26.6,-,ปกติ
111,29 ส.ค.2015 10:30,F,F,F,-,-
111,29 ส.ค.2015 11:00,6.3,677.9,27.3,-,ปกติ
111,29 ส.ค.2015 11:30,6.4,677.7,27.7,-,ปกติ
111,29 ส.ค.2015 12:00,6.4,677.5,28.0,-,ปกติ
111,29 ส.ค.2015 12:30,6.4,678.0,28.3,-,ปกติ
111,29 ส.ค.2015 13:00,6.3,678.6,28.6,-,ปกติ
111,29 ส.ค.2015 13:30,6.3,678.2,29.1,-,ปกติ
111,29 ส.ค.2015 14:00,6.3,677.9,29.5,-,ปกติ
111,29 ส.ค.2015 14:30,6.4,678.3,30.0,-,ปกติ
111,29 ส.ค.2015 15:00,6.3,678.0,30.5,-,ปกติ
111,29 ส.ค.2015 15:30,6.1,677.5,31.1,-,ปกติ
111,29 ส.ค.2015 16:00,6.1,678.2,31.6,-,ปกติ
111,29 ส.ค.2015 16:30,6.1,679.5,32.0,-,ปกติ
111,29 ส.ค.2015 17:00,6.0,685.7,31.4,-,ปกติ
111,29 ส.ค.2015 17:30,6.1,692.2,30.4,-,ปกติ
111,29 ส.ค.2015 18:00,6.1,693.2,29.9,-,ปกติ
111,29 ส.ค.2015 18:30,6.1,692.6,29.7,-,ปกติ
111,29 ส.ค.2015 19:00,6.1,692.0,29.4,-,ปกติ
111,29 ส.ค.2015 19:30,6.0,691.4,29.2,-,ปกติ
111,29 ส.ค.2015 20:00,5.9,691.0,29.0,-,ปกติ
111,29 ส.ค.2015 20:30,5.9,690.8,28.7,-,ปกติ
111,29 ส.ค.2015 21:00,5.9,689.7,28.6,-,ปกติ
111,29 ส.ค.2015 21:30,5.5,689.6,28.4,-,ปกติ
111,29 ส.ค.2015 22:00,5.5,689.1,28.3,-,ปกติ
111,29 ส.ค.2015 22:30,5.9,688.7,28.1,-,ปกติ
111,29 ส.ค.2015 23:00,5.7,688.3,28.0,-,ปกติ
111,29 ส.ค.2015 23:30,5.9,688.0,27.8,-,ปกติ
111,30 ส.ค.2015 00:00,5.8,687.7,27.7,-,ปกติ
111,30 ส.ค.2015 00:30,5.5,687.8,27.6,-,ปกติ
111,30 ส.ค.2015 01:00,5.3,686.9,27.5,-,ปกติ
111,30 ส.ค.2015 01:30,6.1,686.7,27.4,-,ปกติ
111,30 ส.ค.2015 02:00,5.9,686.3,27.3,-,ปกติ
111,30 ส.ค.2015 02:30,6.0,686.9,27.1,-,ปกติ
111,30 ส.ค.2015 03:00,6.2,687.1,26.9,-,ปกติ
111,30 ส.ค.2015 03:30,6.2,687.0,26.8,-,ปกติ
111,30 ส.ค.2015 04:00,5.9,686.5,26.7,-,ปกติ
111,30 ส.ค.2015 04:30,6.3,686.5,26.6,-,ปกติ
111,30 ส.ค.2015 05:00,6.3,686.7,26.5,-,ปกติ
111,30 ส.ค.2015 05:30,6.3,686.4,26.4,-,ปกติ
111,30 ส.ค.2015 06:00,6.3,686.0,26.3,-,ปกติ
111,30 ส.ค.2015 06:30,6.3,685.7,26.3,-,ปกติ
111,30 ส.ค.2015 07:00,6.4,685.2,26.3,-,ปกติ
111,30 ส.ค.2015 07:30,6.3,685.3,26.2,-,ปกติ
111,30 ส.ค.2015 08:00,6.4,684.2,26.4,-,ปกติ
111,30 ส.ค.2015 08:30,6.3,682.8,26.7,-,ปกติ
111,30 ส.ค.2015 09:00,6.2,681.4,27.1,-,ปกติ
111,30 ส.ค.2015 09:30,6.2,681.2,27.4,-,ปกติ
111,30 ส.ค.2015 10:00,6.2,681.9,27.6,-,ปกติ
111,30 ส.ค.2015 10:30,6.3,682.5,27.8,-,ปกติ
111,30 ส.ค.2015 11:00,6.2,682.7,28.0,-,ปกติ
111,30 ส.ค.2015 11:30,6.2,682.8,28.3,-,ปกติ
111,30 ส.ค.2015 12:00,6.2,683.0,28.5,-,ปกติ
111,30 ส.ค.2015 12:30,6.1,683.3,28.8,-,ปกติ
111,30 ส.ค.2015 13:00,6.1,682.9,29.1,-,ปกติ
111,30 ส.ค.2015 13:30,6.2,682.7,29.5,-,ปกติ
111,30 ส.ค.2015 14:00,6.2,682.7,29.8,-,ปกติ
111,30 ส.ค.2015 14:30,6.2,682.7,30.2,-,ปกติ
111,30 ส.ค.2015 15:00,6.1,683.0,30.5,-,ปกติ
111,30 ส.ค.2015 15:30,6.1,682.7,31.1,-,ปกติ
111,30 ส.ค.2015 16:00,6.1,683.6,31.4,-,ปกติ
111,30 ส.ค.2015 16:30,6.0,684.9,31.7,-,ปกติ
111,30 ส.ค.2015 17:00,6.0,686.6,31.8,-,ปกติ
111,30 ส.ค.2015 17:30,6.0,690.4,31.4,-,ปกติ
111,30 ส.ค.2015 18:00,5.9,691.8,31.3,-,ปกติ
111,30 ส.ค.2015 18:30,5.9,693.3,31.0,-,ปกติ
111,30 ส.ค.2015 19:00,5.9,693.6,30.9,-,ปกติ
111,30 ส.ค.2015 19:30,5.9,693.8,30.7,-,ปกติ
111,30 ส.ค.2015 20:00,5.9,694.2,30.5,-,ปกติ
111,30 ส.ค.2015 20:30,5.9,694.3,30.2,-,ปกติ
111,30 ส.ค.2015 21:00,5.9,694.5,30.0,-,ปกติ
111,30 ส.ค.2015 21:30,6.0,694.5,29.7,-,ปกติ
111,30 ส.ค.2015 22:00,6.0,694.0,29.6,-,ปกติ
111,30 ส.ค.2015 22:30,5.7,693.4,29.4,-,ปกติ
111,30 ส.ค.2015 23:00,5.9,692.9,29.3,-,ปกติ
111,30 ส.ค.2015 23:30,5.7,693.0,29.1,-,ปกติ
111,31 ส.ค.2015 00:00,5.6,692.3,29.0,-,ปกติ
111,31 ส.ค.2015 00:30,5.6,692.5,28.8,-,ปกติ
111,31 ส.ค.2015 01:00,6.0,692.5,28.6,-,ปกติ
111,31 ส.ค.2015 01:30,6.0,692.9,28.3,-,ปกติ
111,31 ส.ค.2015 02:00,6.0,692.7,28.1,-,ปกติ
111,31 ส.ค.2015 02:30,6.0,692.5,27.9,-,ปกติ
111,31 ส.ค.2015 03:00,6.1,692.3,27.7,-,ปกติ
111,31 ส.ค.2015 03:30,6.1,692.0,27.5,-,ปกติ
111,31 ส.ค.2015 04:00,6.1,691.7,27.4,-,ปกติ
111,31 ส.ค.2015 04:30,6.1,691.6,27.2,-,ปกติ
111,31 ส.ค.2015 05:00,6.1,691.2,27.0,-,ปกติ
111,31 ส.ค.2015 05:30,6.1,691.0,26.9,-,ปกติ
111,31 ส.ค.2015 06:00,6.2,690.5,26.8,-,ปกติ
111,31 ส.ค.2015 06:30,6.2,690.1,26.8,-,ปกติ
111,31 ส.ค.2015 07:00,6.2,689.7,26.7,-,ปกติ
111,31 ส.ค.2015 07:30,6.2,689.3,26.7,-,ปกติ
111,31 ส.ค.2015 08:00,6.2,688.9,26.6,-,ปกติ
111,31 ส.ค.2015 08:30,6.2,688.5,26.7,-,ปกติ
111,31 ส.ค.2015 09:00,6.2,688.2,26.8,-,ปกติ
111,31 ส.ค.2015 09:30,6.2,687.6,26.9,-,ปกติ
111,31 ส.ค.2015 10:00,6.2,686.6,27.2,-,ปกติ
111,31 ส.ค.2015 10:30,6.3,686.3,27.4,-,ปกติ
111,31 ส.ค.2015 11:00,6.2,686.2,27.6,-,ปกติ
111,31 ส.ค.2015 11:30,6.2,686.2,27.8,-,ปกติ
111,31 ส.ค.2015 12:00,6.2,686.7,28.0,-,ปกติ
111,31 ส.ค.2015 12:30,6.2,686.7,28.2,-,ปกติ
111,31 ส.ค.2015 13:00,6.2,687.5,28.3,-,ปกติ
111,31 ส.ค.2015 13:30,6.2,687.9,28.5,-,ปกติ
111,31 ส.ค.2015 14:00,6.2,688.4,28.5,-,ปกติ
111,31 ส.ค.2015 14:30,6.1,688.6,28.6,-,ปกติ
111,31 ส.ค.2015 15:00,6.1,689.6,28.7,-,ปกติ
111,31 ส.ค.2015 15:30,6.1,689.6,28.7,-,ปกติ
111,31 ส.ค.2015 16:00,6.1,689.3,28.9,-,ปกติ
111,31 ส.ค.2015 16:30,6.1,688.5,29.1,-,ปกติ
111,31 ส.ค.2015 17:00,6.1,688.4,29.3,-,ปกติ
111,31 ส.ค.2015 17:30,6.0,688.5,29.4,-,ปกติ
111,31 ส.ค.2015 18:00,6.1,689.1,29.4,-,ปกติ
111,31 ส.ค.2015 18:30,6.1,689.9,29.4,-,ปกติ
111,31 ส.ค.2015 19:00,5.9,690.7,29.3,-,ปกติ
111,31 ส.ค.2015 19:30,5.9,691.3,29.2,-,ปกติ
111,31 ส.ค.2015 20:00,6.0,693.4,28.9,-,ปกติ
111,31 ส.ค.2015 20:30,6.0,696.3,28.4,-,ปกติ
111,31 ส.ค.2015 21:00,6.0,696.1,28.1,-,ปกติ
111,31 ส.ค.2015 21:30,6.1,695.3,28.0,-,ปกติ
111,31 ส.ค.2015 22:00,6.1,694.3,27.9,-,ปกติ
111,31 ส.ค.2015 22:30,5.8,693.9,27.7,-,ปกติ
111,31 ส.ค.2015 23:00,5.9,693.3,27.6,-,ปกติ
111,31 ส.ค.2015 23:30,5.8,693.0,27.4,-,ปกติ
111,1 ก.ย.2015 00:00,5.6,692.5,27.3,-,ปกติ
111,1 ก.ย.2015 00:30,5.7,692.4,27.2,-,ปกติ
111,1 ก.ย.2015 01:00,5.7,692.2,27.0,-,ปกติ
111,1 ก.ย.2015 01:30,5.4,691.9,26.9,-,ปกติ
111,1 ก.ย.2015 02:00,5.0,691.8,26.8,-,ปกติ
111,1 ก.ย.2015 02:30,6.1,692.2,26.6,-,ปกติ
111,1 ก.ย.2015 03:00,6.2,692.2,26.5,-,ปกติ
111,1 ก.ย.2015 03:30,6.0,691.5,26.4,-,ปกติ
111,1 ก.ย.2015 04:00,4.3,691.3,26.3,-,ปกติ
111,1 ก.ย.2015 04:30,6.2,691.3,26.2,-,ปกติ
111,1 ก.ย.2015 05:00,6.4,691.5,26.0,-,ปกติ
111,1 ก.ย.2015 05:30,6.4,691.0,26.0,-,ปกติ
111,1 ก.ย.2015 06:00,6.4,690.8,25.9,-,ปกติ
111,1 ก.ย.2015 06:30,6.2,690.8,25.8,-,ปกติ
111,1 ก.ย.2015 07:00,6.4,690.7,25.7,-,ปกติ
111,1 ก.ย.2015 07:30,6.3,690.5,25.7,-,ปกติ
111,1 ก.ย.2015 08:00,6.4,689.7,25.8,-,ปกติ
111,1 ก.ย.2015 08:30,6.3,688.7,25.9,-,ปกติ
111,1 ก.ย.2015 09:00,6.4,688.0,26.1,-,ปกติ
111,1 ก.ย.2015 09:30,6.4,687.2,26.4,-,ปกติ
111,1 ก.ย.2015 10:00,6.4,685.6,26.7,-,ปกติ
111,1 ก.ย.2015 10:30,6.5,685.2,26.9,-,ปกติ
111,1 ก.ย.2015 11:00,6.4,684.2,27.3,-,ปกติ
111,1 ก.ย.2015 11:30,6.3,684.0,27.6,-,ปกติ
111,1 ก.ย.2015 12:00,6.5,684.2,27.9,-,ปกติ
111,1 ก.ย.2015 12:30,6.5,684.6,28.1,-,ปกติ
111,1 ก.ย.2015 13:00,6.5,684.5,28.4,-,ปกติ
111,1 ก.ย.2015 13:30,6.4,684.0,28.8,-,ปกติ
111,1 ก.ย.2015 14:00,6.4,684.3,29.2,-,ปกติ
111,1 ก.ย.2015 14:30,6.4,684.8,29.4,-,ปกติ
111,1 ก.ย.2015 15:00,6.4,684.3,29.9,-,ปกติ
111,1 ก.ย.2015 15:30,6.4,683.7,30.4,-,ปกติ
111,1 ก.ย.2015 16:00,6.1,684.7,30.7,-,ปกติ
111,1 ก.ย.2015 16:30,6.1,688.5,30.5,-,ปกติ
111,1 ก.ย.2015 17:00,6.1,689.8,30.5,-,ปกติ
111,1 ก.ย.2015 17:30,6.2,692.1,30.4,-,ปกติ
111,1 ก.ย.2015 18:00,6.0,695.1,29.9,-,ปกติ
111,1 ก.ย.2015 18:30,6.0,696.7,29.6,-,ปกติ
111,1 ก.ย.2015 19:00,6.0,697.2,29.3,-,ปกติ
111,1 ก.ย.2015 19:30,6.0,697.4,29.0,-,ปกติ
111,1 ก.ย.2015 20:00,6.0,697.1,28.8,-,ปกติ
111,1 ก.ย.2015 20:30,5.8,696.8,28.6,-,ปกติ
111,1 ก.ย.2015 21:00,5.7,696.3,28.4,-,ปกติ
111,1 ก.ย.2015 21:30,5.6,696.1,28.2,-,ปกติ
111,1 ก.ย.2015 22:00,5.5,695.4,28.1,-,ปกติ
111,1 ก.ย.2015 22:30,5.3,694.8,27.9,-,ปกติ
111,1 ก.ย.2015 23:00,5.7,694.4,27.8,-,ปกติ
111,1 ก.ย.2015 23:30,5.0,693.9,27.7,-,ปกติ
111,2 ก.ย.2015 00:00,5.2,693.6,27.6,-,ปกติ
111,2 ก.ย.2015 00:30,5.2,693.4,27.5,-,ปกติ
111,2 ก.ย.2015 01:00,4.8,693.0,27.4,-,ปกติ
111,2 ก.ย.2015 01:30,5.7,692.8,27.3,-,ปกติ
111,2 ก.ย.2015 02:00,5.5,692.5,27.1,-,ปกติ
111,2 ก.ย.2015 02:30,5.7,692.3,27.0,-,ปกติ
111,2 ก.ย.2015 03:00,5.8,692.0,26.9,-,ปกติ
111,2 ก.ย.2015 03:30,F,F,F,-,-
111,2 ก.ย.2015 04:00,5.8,691.6,26.8,-,ปกติ
111,2 ก.ย.2015 04:30,6.0,691.5,26.7,-,ปกติ
111,2 ก.ย.2015 05:00,5.9,691.2,26.6,-,ปกติ
111,2 ก.ย.2015 05:30,5.8,691.1,26.6,-,ปกติ
111,2 ก.ย.2015 06:00,5.6,690.9,26.5,-,ปกติ
111,2 ก.ย.2015 06:30,5.2,691.0,26.4,-,ปกติ
111,2 ก.ย.2015 07:00,5.3,690.5,26.4,-,ปกติ
111,2 ก.ย.2015 07:30,5.8,690.3,26.4,-,ปกติ
111,2 ก.ย.2015 08:00,6.3,689.8,26.5,-,ปกติ
111,2 ก.ย.2015 08:30,6.3,689.5,26.5,-,ปกติ
111,2 ก.ย.2015 09:00,6.2,689.3,26.6,-,ปกติ
111,2 ก.ย.2015 09:30,6.2,688.1,26.9,-,ปกติ
111,2 ก.ย.2015 10:00,6.0,686.3,27.3,-,ปกติ
111,2 ก.ย.2015 10:30,6.2,685.9,27.7,-,ปกติ
111,2 ก.ย.2015 11:00,6.3,686.0,27.9,-,ปกติ
111,2 ก.ย.2015 11:30,6.3,686.1,28.2,-,ปกติ
111,2 ก.ย.2015 12:00,6.2,686.1,28.5,-,ปกติ
111,2 ก.ย.2015 12:30,6.3,685.5,29.0,-,ปกติ
111,2 ก.ย.2015 13:00,6.2,685.7,29.3,-,ปกติ
111,2 ก.ย.2015 13:30,6.3,685.3,29.8,-,ปกติ
111,2 ก.ย.2015 14:00,6.2,685.3,30.2,-,ปกติ
111,2 ก.ย.2015 14:30,6.3,685.6,30.6,-,ปกติ
111,2 ก.ย.2015 15:00,6.3,685.3,31.1,-,ปกติ
111,2 ก.ย.2015 15:30,6.0,685.7,31.6,-,ปกติ
111,2 ก.ย.2015 16:00,5.9,686.2,32.1,-,ปกติ
111,2 ก.ย.2015 16:30,5.9,686.1,32.7,-,ปกติ
111,2 ก.ย.2015 17:00,5.9,688.2,32.9,-,ปกติ
111,2 ก.ย.2015 17:30,5.8,692.0,32.6,-,ปกติ
111,2 ก.ย.2015 18:00,5.9,699.3,31.7,-,ปกติ
111,2 ก.ย.2015 18:30,5.9,705.2,30.5,-,ปกติ
111,2 ก.ย.2015 19:00,5.9,707.6,29.6,-,ปกติ
111,2 ก.ย.2015 19:30,5.9,706.4,29.1,-,ปกติ
111,2 ก.ย.2015 20:00,5.9,704.7,28.7,-,ปกติ
111,2 ก.ย.2015 20:30,6.0,702.5,28.6,-,ปกติ
111,2 ก.ย.2015 21:00,5.3,701.6,28.3,-,ปกติ
111,2 ก.ย.2015 21:30,5.9,700.5,28.2,-,ปกติ
111,2 ก.ย.2015 22:00,6.0,699.5,28.0,-,ปกติ
111,2 ก.ย.2015 22:30,6.1,699.0,27.8,-,ปกติ
111,2 ก.ย.2015 23:00,6.0,698.2,27.6,-,ปกติ
111,2 ก.ย.2015 23:30,5.7,697.7,27.4,-,ปกติ
111,3 ก.ย.2015 00:00,6.0,697.5,27.2,-,ปกติ
111,3 ก.ย.2015 00:30,5.9,696.8,27.1,-,ปกติ
111,3 ก.ย.2015 01:00,5.9,696.6,26.9,-,ปกติ
111,3 ก.ย.2015 01:30,5.9,696.2,26.7,-,ปกติ
111,3 ก.ย.2015 02:00,5.7,695.7,26.6,-,ปกติ
111,3 ก.ย.2015 02:30,6.0,695.2,26.5,-,ปกติ
111,3 ก.ย.2015 03:00,6.1,695.1,26.4,-,ปกติ
111,3 ก.ย.2015 03:30,6.0,694.5,26.3,-,ปกติ
111,3 ก.ย.2015 04:00,5.9,694.3,26.2,-,ปกติ
111,3 ก.ย.2015 04:30,5.9,694.1,26.1,-,ปกติ
111,3 ก.ย.2015 05:00,5.8,693.9,26.0,-,ปกติ
111,3 ก.ย.2015 05:30,5.6,693.4,25.9,-,ปกติ
111,3 ก.ย.2015 06:00,5.5,693.5,25.8,-,ปกติ
111,3 ก.ย.2015 06:30,5.4,693.3,25.7,-,ปกติ
111,3 ก.ย.2015 07:00,5.2,693.0,25.7,-,ปกติ
111,3 ก.ย.2015 07:30,5.2,692.3,25.7,-,ปกติ
111,3 ก.ย.2015 08:00,6.0,691.3,25.8,-,ปกติ
111,3 ก.ย.2015 08:30,6.1,690.1,26.0,-,ปกติ
111,3 ก.ย.2015 09:00,6.1,687.9,26.4,-,ปกติ
111,3 ก.ย.2015 09:30,6.1,686.4,26.9,-,ปกติ
111,3 ก.ย.2015 10:00,6.4,686.1,27.2,-,ปกติ
111,3 ก.ย.2015 10:30,6.2,686.4,27.5,-,ปกติ
111,3 ก.ย.2015 11:00,6.5,685.8,27.8,-,ปกติ
111,3 ก.ย.2015 11:30,6.3,685.8,28.2,-,ปกติ
111,3 ก.ย.2015 12:00,6.5,685.9,28.5,-,ปกติ
111,3 ก.ย.2015 12:30,6.6,686.0,28.9,-,ปกติ
111,3 ก.ย.2015 13:00,6.7,685.7,29.3,-,ปกติ
111,3 ก.ย.2015 13:30,6.5,686.9,29.5,-,ปกติ
111,3 ก.ย.2015 14:00,6.4,688.1,29.7,-,ปกติ
111,3 ก.ย.2015 14:30,6.2,688.3,30.1,-,ปกติ
111,3 ก.ย.2015 15:00,6.4,687.5,30.6,-,ปกติ
111,3 ก.ย.2015 15:30,6.1,686.3,31.3,-,ปกติ
111,3 ก.ย.2015 16:00,6.0,685.5,32.0,-,ปกติ
111,3 ก.ย.2015 16:30,6.0,686.8,32.5,-,ปกติ
111,3 ก.ย.2015 17:00,6.0,689.6,32.5,-,ปกติ
111,3 ก.ย.2015 17:30,5.9,692.2,32.5,-,ปกติ
111,3 ก.ย.2015 18:00,5.9,695.5,32.2,-,ปกติ
111,3 ก.ย.2015 18:30,6.0,703.9,31.1,-,ปกติ
111,3 ก.ย.2015 19:00,6.0,707.3,30.2,-,ปกติ
111,3 ก.ย.2015 19:30,6.0,707.2,29.6,-,ปกติ
111,3 ก.ย.2015 20:00,6.0,706.2,29.2,-,ปกติ
111,3 ก.ย.2015 20:30,6.0,704.8,29.0,-,ปกติ
111,3 ก.ย.2015 21:00,6.1,703.4,28.8,-,ปกติ
111,3 ก.ย.2015 21:30,6.0,702.6,28.6,-,ปกติ
111,3 ก.ย.2015 22:00,5.9,701.8,28.4,-,ปกติ
